released,genre,director,nota_imdb
2000,"Curta, Ação, Comédia","Stefan Prehn, J�rg Wagner",8
2000,"Curta, Animação, Ação",Jeff Lew,7.3
2000,"Curta, Animação, Drama",Steffen Sch�ffler,7
2000,"Curta, Animação, Musical",Mark Henn,6.6
2000,"Curta, Comédia",Todd Portugal,6.9
2000,"Curta, Documentário",Sergei Loznitsa,7
2000,"Curta, Drama, Terror",Mark Borchardt,5
2000,"Curta, Terror",Ben Rock,6.9
2000,Documentário,Agnès Varda,7.6
2000,Documentário,Alan Zweig,7.1
2000,Documentário,Aleksandr Sokurov,7
2000,Documentário,Alison Murray,8.1
2000,Documentário,Betsy Blankenbaker,5.8
2000,Documentário,Carl-Gustav Nykvist,6.9
2000,Documentário,Chris Fiore,5.5
2000,Documentário,David Naylor,7.5
2000,Documentário,David Naylor,7.5
2000,Documentário,David Winton,7.5
2000,Documentário,Deann Borshay,7.4
2000,Documentário,"Deborah Hoffmann, Frances Reid",7.9
2000,Documentário,Dom Rotheroe,8.5
2000,Documentário,"Fenton Bailey, Randy Barbato",6.3
2000,Documentário,Filippos Koutsaftis,8.3
2000,Documentário,Gillian Grisman,7.2
2000,Documentário,Hisao Kurosawa,7.1
2000,Documentário,James Ronald Whitney,7.3
2000,Documentário,"Joe Berlinger, Bruce Sinofsky",7.7
2000,Documentário,"Joe Berlinger, Bruce Sinofsky",7.7
2000,Documentário,John McNaughton,6.9
2000,Documentário,Josh Aronson,8
2000,Documentário,"Jos� Luis López-Linares, Javier Rioyo",7.5
2000,Documentário,"Kim Longinotto, Jano Williams",7.4
2000,Documentário,Laurent Bouzereau,7.1
2000,Documentário,Marc Singer,7.8
2000,Documentário,Paquito Del Bosco,6.6
2000,Documentário,Richard Schickel,7.9
2000,Documentário,Steven Cantor,6.7
2000,Documentário,Steven Okazaki,7.9
2000,Documentário,Todd Phillips,8
2000,Documentário,"Vicky Funari, Julia Query",6.4
2000,"Documentário, Ação, Biografia","John Little, Bruce Lee",8.2
2000,"Documentário, Aventura","David Shapiro, Laurie Gwen Shapiro",6.8
2000,"Documentário, Aventura, Biografia",Werner Herzog,7.7
2000,"Documentário, Biografia",Bridget Terry,7.6
2000,"Documentário, Biografia","Fenton Bailey, Randy Barbato",7.2
2000,"Documentário, Biografia",Jonas Mekas,8.3
2000,"Documentário, Biografia",Kevin Brownlow,6.8
2000,"Documentário, Biografia",Monteith McCollum,6.9
2000,"Documentário, Biografia, História",Julien Temple,7.7
2000,"Documentário, Biografia, História",Robert Uth,8.2
2000,"Documentário, Biografia, Musical",Aiyana Elliott,7.8
2000,"Documentário, Biografia, Musical",Robert Mugge,7
2000,"Documentário, Comédia",Lionel Coleman,7.5
2000,"Documentário, Comédia, Crime",Jason Rosette,7.5
2000,"Documentário, Comédia, Drama",Trent Harris,7.3
2000,"Documentário, Comédia, Musical",Christopher Wilcha,7.1
2000,"Documentário, Curta",Heinz Emigholz,6
2000,"Documentário, Curta",Laurent Bouzereau,4.7
2000,"Documentário, Curta, Esporte","Don Kempf, James D, Stern",7.5
2000,"Documentário, Guerra","Alan Lowery, John Pilger",8.4
2000,"Documentário, História",George Butler,7.9
2000,"Documentário, História","Shari Springer Berman, Robert Pulcini",7
2000,"Documentário, História, Guerra",Mark Jonathan Harris,7.9
2000,"Documentário, História, Guerra","Rob Epstein, Jeffrey Friedman",7.9
2000,"Documentário, Musical",Allan Miller,7
2000,"Documentário, Musical",Fernando Trueba,7.5
2000,"Documentário, Musical","Nick Doob, Chris Hegedus, D,A, Pennebaker",7.4
2000,"Documentário, Musical","Philip G, Atwell",8.3
2000,"Documentário, Terror",Adam Simon,7.4
2000,Drama,Abdellatif Kechiche,7
2000,Drama,Achero Mañas,7.3
2000,Drama,Al Pacino,7.4
2000,Drama,Aleksandr Zeldovich,6.4
2000,Drama,Anne De Salvo,4.8
2000,Drama,Anne-Marie Miéville,6.4
2000,Drama,Arthur Allan Seidelman,6.8
2000,Drama,Asia Argento,5.2
2000,Drama,Bahman Farmanara,7
2000,Drama,Bernard Rose,6.7
2000,Drama,Buddhadev Dasgupta,6.7
2000,Drama,"Campbell Scott, Eric Simonson",6.1
2000,Drama,Carl Schenkel,5.7
2000,Drama,Catherine Jelski,4.1
2000,Drama,Christophe Blanc,6
2000,Drama,Christopher Payne,5.3
2000,Drama,Claude Mouriéras,6.8
2000,Drama,Dan Cohen,7.1
2000,Drama,Dan Cohen,7.1
2000,Drama,Darren Aronofsky,8.4
2000,Drama,David Gordon Green,7.5
2000,Drama,Denis Rabaglia,6.6
2000,Drama,Denis Villeneuve,7.2
2000,Drama,Frank Pierson,6.7
2000,Drama,Frédéric Garson,5.6
2000,Drama,Frédéric Garson,5.6
2000,Drama,Gary Walkow,5.6
2000,Drama,Gregory Mosher,6.1
2000,Drama,Gus Van Sant,7.3
2000,Drama,Hans Petter Moland,7.3
2000,Drama,Hans-Christian Schmid,6.7
2000,Drama,Hideaki Anno,7.8
2000,Drama,Hilary Birmingham,7.4
2000,Drama,Jafar Panahi,7.5
2000,Drama,Jamie Thraves,5.9
2000,Drama,Jim McKay,7
2000,Drama,Joan Chen,5.5
2000,Drama,Joe Mantegna,6.1
2000,Drama,John Greyson,6.6
2000,Drama,Jon Shear,7
2000,Drama,Jonathan Nossiter,6.1
2000,Drama,Jordan Walker-Pearlman,6.6
2000,Drama,Joseph Cedar,6.8
2000,Drama,Jo�o Pedro Rodrigues,5.9
2000,Drama,Ken Loach,7.1
2000,Drama,Kenneth Lonergan,7.7
2000,Drama,Kieth Merrill,7.8
2000,Drama,Kirk Browning,7.5
2000,Drama,Kristian Levring,6.4
2000,Drama,Kristian Levring,6.4
2000,Drama,Krzysztof Zanussi,7.2
2000,Drama,Lars Becker,6.8
2000,Drama,Lee Rose,6.8
2000,Drama,Lynne Stopkewich,5.7
2000,Drama,Marc Forster,6.7
2000,Drama,Martin Sul�k,7.2
2000,Drama,Maryam Shahriar,6.7
2000,Drama,Mike De Leon,7.5
2000,Drama,Mike Figgis,6.2
2000,Drama,Mimi Leder,7.1
2000,Drama,Mohammad-Ali Talebi,7
2000,Drama,Nadia Tass,7.2
2000,Drama,Oskar Roehler,7.2
2000,Drama,Oskar Roehler,7.2
2000,Drama,Paul Cox,7.5
2000,Drama,Pedro Costa,7.3
2000,Drama,Per Fly,7.6
2000,Drama,Peter Medak,7.2
2000,Drama,Peter O'Fallon,7.1
2000,Drama,Phil Alden Robinson,7.7
2000,Drama,Raffaele Mertes,6.3
2000,Drama,Reggie Rock Bythewood,6.4
2000,Drama,Richard Hobert,5.7
2000,Drama,Robert Gu�diguian,7.4
2000,Drama,"Robert J, Siegel",6.4
2000,Drama,Robert Wise,7.2
2000,Drama,Roger Gnoan M'Bala,6.9
2000,Drama,Roger Kumble,4.3
2000,Drama,Roger Kumble,4.3
2000,Drama,Roger Young,5.6
2000,Drama,Roger Young,5.6
2000,Drama,"Rory B, Quintos",7.3
2000,Drama,Sergey Solovev,7.2
2000,Drama,Sharunas Bartas,7
2000,Drama,Shinji Aoyama,7.9
2000,Drama,Stanley Tucci,6.6
2000,Drama,Stephen Frears,7
2000,Drama,Tran Anh Hung,7.2
2000,Drama,Val Lik,3.9
2000,Drama,Yorgos Tsemberopoulos,6.4
2000,"Drama, Comédia",Denys Arcand,5.7
2000,"Drama, Comédia",Gurinder Chadha,7.1
2000,"Drama, Comédia",Sally Field,5.3
2000,"Drama, Comédia, Crime",Marek Kanievska,6.3
2000,"Drama, Comédia, Musical",Nigel Dick,7.5
2000,"Drama, Comédia, Romance",Allan Moyle,4.2
2000,"Drama, Comédia, Romance",Andrucha Waddington,7
2000,"Drama, Crime",Nabil Ayouch,7.5
2000,"Drama, Esporte",Carlos Ávila,6.5
2000,"Drama, Esporte",Eugene Jarecki,6.4
2000,"Drama, Esporte",Karyn Kusama,6.9
2000,"Drama, Esporte",Lee Grant,6.7
2000,"Drama, Esporte",Michael Corrente,6.3
2000,"Drama, Família, Esporte",Jay Russell,7
2000,"Drama, Família, Esporte",Rod Daniel,6.2
2000,"Drama, Família, Fantasia",André van Duren,6.5
2000,"Drama, Família, Romance",Stefan Scaini,6.8
2000,"Drama, Fantasia",Raoul Ruiz,6.8
2000,"Drama, Fantasia, Esporte",Robert Redford,6.7
2000,"Drama, Fantasia, Mistério",Raoul Ruiz,6.8
2000,"Drama, Fantasia, Romance",Beeban Kidron,6.2
2000,"Drama, Fantasia, Romance",Hyun-seung Lee,7.7
2000,"Drama, Fantasia, Romance",J�nos Darvas,7.6
2000,"Drama, Fantasia, Terror","F,A, Brabec",7.4
2000,"Drama, Fantasia, Terror",John Fawcett,6.8
2000,"Drama, Guerra",Amos Gitai,6.4
2000,"Drama, Guerra",Bahman Ghobadi,7.7
2000,"Drama, Guerra",Bahman Ghobadi,7.7
2000,"Drama, Guerra",Joel Schumacher,7
2000,"Drama, Guerra",Samira Makhmalbaf,6.9
2000,"Drama, Guerra",Steven de Jong,6.6
2000,"Drama, História","Anastasia Lapsui, Markku Lehmuskallio",6.5
2000,"Drama, História",Charles Sturridge,7.9
2000,"Drama, História",Kamal Haasan,8
2000,"Drama, História",Zhangke Jia,7.4
2000,"Drama, História, Guerra",Maria de Medeiros,7.1
2000,"Drama, História, Guerra",Peter Watkins,7.9
2000,"Drama, História, Musical",G�rard Corbiau,6.8
2000,"Drama, História, Romance",Ann Hu,7.3
2000,"Drama, História, Thriller",Roger Donaldson,7.3
2000,"Drama, Mistério",Apichatpong Weerasethakul,7
2000,"Drama, Mistério","Béla Tarr, Ágnes Hranitzky",8.2
2000,"Drama, Mistério",François Ozon,7.3
2000,"Drama, Mistério",Matthew Tabak,6.3
2000,"Drama, Mistério",Michael Radford,5.8
2000,"Drama, Mistério, Romance",Alain Berliner,5.6
2000,"Drama, Mistério, Romance",Keith Gordon,6.7
2000,"Drama, Mistério, Romance",Sande Zeig,4.7
2000,"Drama, Mistério, Romance",Tom Tykwer,7.6
2000,"Drama, Mistério, Sci-Fi","M, Night Shyamalan",7.2
2000,"Drama, Mistério, Thriller",Davis Guggenheim,5.9
2000,"Drama, Mistério, Thriller",Gavin Wilding,3.9
2000,"Drama, Mistério, Thriller",Robert Malenfant,4.9
2000,"Drama, Mistério, Thriller",Wim Wenders,5.9
2000,"Drama, Mistério, Thriller",Wim Wenders,5.9
2000,"Drama, Musical",Charlie Jordan,7.1
2000,"Drama, Musical",Greg Harrison,6.5
2000,"Drama, Musical",Maggie Greenwald,7.2
2000,"Drama, Musical, Romance",Cameron Crowe,7.9
2000,"Drama, Musical, Romance",Chantal Akerman,5.9
2000,"Drama, Musical, Romance",EdGuerrad Yang,8.1
2000,"Drama, Musical, Romance",EdGuerrad Yang,8.1
2000,"Drama, Musical, Romance","J,P, Dutta",5.6
2000,"Drama, Musical, Romance",Kwon-taek Im,7.3
2000,"Drama, Musical, Romance",Mani Ratnam,8.1
2000,"Drama, Musical, Romance",Nicholas Hytner,6.6
2000,"Drama, Musical, Romance",Sally Potter,6.2
2000,"Drama, Romance",Aku Louhimies,5.6
2000,"Drama, Romance",Arnaud Desplechin,6.7
2000,"Drama, Romance",Arturo Ripstein,6.5
2000,"Drama, Romance",Christian Faure,7.9
2000,"Drama, Romance",Dharmesh Darshan,6.5
2000,"Drama, Romance",Don Roos,5.7
2000,"Drama, Romance",Gina Prince-Bythewood,6.3
2000,"Drama, Romance","Gregory Cooke, David Fourier, Jason Gould, Bradley Rust Gray, Lane Janger",6.2
2000,"Drama, Romance",James Ivory,6
2000,"Drama, Romance","Jane Anderson, Martha Coolidge, Anne Heche",7
2000,"Drama, Romance",Jonathan Teplitzky,6.4
2000,"Drama, Romance",Kar Wai Wong,8.1
2000,"Drama, Romance",Kar Wai Wong,8.1
2000,"Drama, Romance",Kar Wai Wong,8.1
2000,"Drama, Romance",Khalid Mohamed,6.2
2000,"Drama, Romance",Lasse Hallstr�m,7.3
2000,"Drama, Romance",Lasse Hallstr�m,7.3
2000,"Drama, Romance",Liv Ullmann,7.5
2000,"Drama, Romance",Mark Piznarski,5
2000,"Drama, Romance",Marleen Gorris,7
2000,"Drama, Romance",Olivier Assayas,6.8
2000,"Drama, Romance",Patrice Leconte,7.3
2000,"Drama, Romance",Pawel Pawlikowski,7.3
2000,"Drama, Romance",Philip Gr�ning,4
2000,"Drama, Romance",Philip Haas,5.9
2000,"Drama, Romance",Rajiv Menon,7.5
2000,"Drama, Romance",Rob Morrow,6.5
2000,"Drama, Romance",Rodrigo Garc�a,6.6
2000,"Drama, Romance",Rolfe Kanefsky,3.7
2000,"Drama, Romance",S�bastien Lifshitz,6.8
2000,"Drama, Romance",Thomas Bezucha,7.4
2000,"Drama, Romance",Tim Fywell,6.7
2000,"Drama, Romance",Tim Fywell,6.7
2000,"Drama, Romance","V,Z, Durai",6.9
2000,"Drama, Romance",Virginie Wagon,6.1
2000,"Drama, Romance",Volker Schl�ndorff,7
2000,"Drama, Romance",Ye Lou,7.5
2000,"Drama, Romance",Ye Lou,7.5
2000,"Drama, Romance, Esporte",Daniel Lee,6.6
2000,"Drama, Romance, Esporte",Gina Prince-Bythewood,7.2
2000,"Drama, Romance, Guerra",Giuseppe Tornatore,7.5
2000,"Drama, Romance, Guerra",Michael Haneke,7.2
2000,"Drama, Romance, Guerra",�lie Chouraqui,7.2
2000,"Drama, Romance, Thriller",Michael Almereyda,6
2000,"Drama, Romance, Thriller",Russell DeGrazier,5.3
2000,"Drama, Romance, Western",Billy Bob Thornton,5.8
2000,"Drama, Romance, Western",Michael Winterbottom,6.5
2000,"Drama, Sci-Fi",Jeff Bleckner,6.8
2000,"Drama, Sci-Fi",Russell Mulcahy,7.1
2000,"Drama, Sci-Fi, Thriller",André van Heerden,5
2000,"Drama, Sci-Fi, Thriller",André van Heerden,5
2000,"Drama, Terror","E, Elias Merhige",6.9
2000,"Drama, Terror",Jonathan Weiss,5.8
2000,"Drama, Terror",Mary Harron,7.6
2000,"Drama, Terror, Mistério",Robert Zemeckis,6.6
2000,"Drama, Terror, Mistério",Sam Raimi,6.7
2000,"Drama, Terror, Thriller",Janusz Kaminski,4.8
2000,"Drama, Terror, Thriller",Kiyoshi Kurosawa,6.8
2000,"Drama, Terror, Thriller",Kiyoshi Kurosawa,6.8
2000,"Drama, Terror, Thriller","Ralph E, Portillo",2.9
2000,"Drama, Thriller",Alejandro González Iñárritu,8.1
2000,"Drama, Thriller",Aleksi Mäkelä,4.9
2000,"Drama, Thriller",Anthony Hickox,3.8
2000,"Drama, Thriller",John Luessenhop,6.3
2000,"Drama, Thriller",John Luessenhop,6.3
2000,"Drama, Thriller",John Luessenhop,6.3
2000,"Drama, Thriller",John Luessenhop,6.3
2000,"Drama, Thriller",Ki-duk Kim,7.1
2000,"Drama, Thriller",Miguel Hermoso,6.8
2000,"Drama, Thriller",Rob Schmidt,5.9
2000,"Drama, Thriller",Rod Lurie,7
2000,"Drama, Thriller",Stephen Frears,7.3
2000,"Drama, Thriller",Takashi Ishii,6.2
2000,"Drama, Thriller",Vidhu Vinod Chopra,6.8
2000,"Drama, Thriller, Guerra",Chan-wook Park,7.9
2000,"Drama, Thriller, Mistério",Mary Lambert,4.6
2000,"Drama, Western",Dwight Yoakam,4.1
2000,"Família, Comédia","David M, Evans",3.9
2000,"Família, Fantasia, Musical","Glenn Casale, Gary Halvorson",7.1
2000,"Família, Mistério, Thriller",James Head,5.2
2000,"Família, Musical, Drama",Kundan Shah,6
2000,"Fantasia, Terror","Craig Ross Jr,",2.4
2000,"Fantasia, Terror, Thriller",Patrick Lussier,5.6
2000,"Mistério, Sci-Fi, Crime",Robert Lepage,6.9
2000,"Mistério, Thriller",Christopher Nolan,8.5
2000,"Mistério, Thriller",Damian Harris,5.4
2000,"Musical, Drama",Tony Gatlif,7.1
2000,"Musical, Drama, Romance",Aditya Chopra,7.1
2000,Romance,Tetsuo Shinohara,7.3
2000,"Romance, Comédia",David Snedeker,5.7
2000,"Romance, Comédia","Johnnie To, Ka-Fai Wai",6.9
2000,"Romance, Comédia, Drama",Declan Lowney,6
2000,"Romance, Comédia, Musical",Kenneth Branagh,6.1
2000,"Romance, Drama",Terence Davies,7.1
2000,"Romance, Drama",Terence Davies,7.1
2000,"Romance, Sci-Fi",Jeong-kwon Kim,7.2
2000,"Romance, Thriller",Rob Hardy,3.8
2000,Sci-Fi,Michael Pattinson,6.6
2000,"Sci-Fi, Crime, Thriller",Olivier Megaton,5.1
2000,"Sci-Fi, Crime, Thriller",Olivier Megaton,5.1
2000,"Sci-Fi, Terror",Ellory Elkayem,5
2000,"Sci-Fi, Thriller",Paul Verhoeven,5.7
2000,Terror,David DeCoteau,2.6
2000,Terror,Peter Lauer,5.6
2000,"Terror, Comédia",Dave Parker,3.9
2000,"Terror, Drama","Steven E, de Souza",5.3
2000,"Terror, Mistério",Ben Rock,5.8
2000,"Terror, Mistério",Takashi Shimizu,7
2000,"Terror, Mistério",Takashi Shimizu,6.1
2000,"Terror, Mistério",Wes Craven,5.5
2000,"Terror, Mistério, Thriller",John Ottman,4.1
2000,"Terror, Mistério, Thriller",Michael Walker,6.4
2000,"Terror, Mistério, Thriller",Ted Nicolaou,4.1
2000,"Terror, Sci-Fi",Gary Jones,3.9
2000,"Terror, Sci-Fi, Thriller",Tarsem Singh,6.3
2000,"Terror, Sci-Fi, Thriller","Walter Hill, Francis Ford Coppola, Jack Sholder",4.7
2000,"Terror, Thriller",David Worth,3
2000,"Terror, Thriller",Eric Stanze,4.3
2000,"Terror, Thriller",James Wong,6.7
2000,"Terror, Thriller",Lionel Delplanque,4.1
2000,"Terror, Thriller",Marcus Spiegel,3.9
2000,"Terror, Thriller",Norio Tsuruta,6.2
2000,"Terror, Thriller",Patrick Lussier,4.9
2000,"Terror, Thriller",Peter Liapis,4.3
2000,"Terror, Thriller",Stefan Ruzowitzky,6.1
2000,"Terror, Thriller",Tobe Hooper,3.7
2000,"Terror, Thriller, Fantasia",Glenn Standring,5.8
2000,"Terror, Thriller, Mistério",Michael Karen,5.3
2000,"Terror, Thriller, Mistério",Michael Karen,5.3
2000,"Terror, Thriller, Mistério",�lvaro Fern�ndez Armero,5.4
2000,Thriller,Alex Infascelli,5.6
2000,Thriller,Christian Ford,5
2000,Thriller,Darrell Roodt,5.2
2000,"Thriller, Ação, Crime",Guddu Dhanoa,4.4
2000,"Thriller, Crime, Drama","Sidney J, Furie",5.4
2000,"Thriller, Mistério",Dennis Berry,3.8
2000,"Thriller, Mistério",Dennis Berry,3.9
2000,"Thriller, Mistério",Dennis Berry,3.9
2000,Not Stated,Daniel Calparsoro,6.3
2000,Not Stated,Francesco Calogero,6
2000,Not Stated,Gordon Chan,6
2000,Not Stated,Hassan Yektapanah,6.8
2000,Not Stated,Linus Tunstr�m,6.1
2000,Not Stated,Neeraj Vora,5.4
2000,Not Stated,Nigel Wingrove,3.4
2000,Not Stated,Rama Rao Tatineni,3.4
2001,Ação,"A,R, Murugadoss",7.2
2001,Ação,Jeff Schechter,4.8
2001,"Ação, Aventura, Comédia",Eric Hannah,5.8
2001,"Ação, Aventura, Comédia",Robert Rodriguez,5.4
2001,"Ação, Aventura, Comédia",Shawn Levy,6.4
2001,"Ação, Aventura, Comédia",Sheldon Lettich,4.6
2001,"Ação, Aventura, Drama",Chatrichalerm Yukol,6.6
2001,"Ação, Aventura, Drama",Chatrichalerm Yukol,6.6
2001,"Ação, Aventura, Drama",Hardy Martins,7.4
2001,"Ação, Aventura, Drama",Sh�suke Kaneko,7.3
2001,"Ação, Aventura, Drama",Steve Miner,5.2
2001,"Ação, Aventura, Família",Peter Hewitt,5.8
2001,"Ação, Aventura, Família",Steve Boyum,6.8
2001,"Ação, Aventura, Fantasia","Brian Trenchard-Smith, Paul J, Lombardi",4.1
2001,"Ação, Aventura, Fantasia",Simon West,5.7
2001,"Ação, Aventura, Fantasia",Stephen Sommers,6.3
2001,"Ação, Aventura, Romance",Brian Helgeland,6.9
2001,"Ação, Aventura, Romance",Brian Helgeland,6.9
2001,"Ação, Aventura, Romance",Peter Hyams,4.7
2001,"Ação, Aventura, Sci-Fi",Joe Johnston,5.9
2001,"Ação, Aventura, Sci-Fi",Joe Johnston,5.9
2001,"Ação, Aventura, Sci-Fi",Tim Burton,5.7
2001,"Ação, Aventura, Sci-Fi",Tim Burton,5.7
2001,"Ação, Aventura, Terror",Michael Oblowitz,4.7
2001,"Ação, Comédia",James Keach,4.5
2001,"Ação, Comédia, Crime",Andrzej Bartkowiak,5.5
2001,"Ação, Comédia, Crime",Brett Ratner,6.6
2001,"Ação, Comédia, Crime",Demian Lichtenstein,5.9
2001,"Ação, Comédia, Crime",George Gallo,5.3
2001,"Ação, Comédia, Crime",John Whitesell,5.4
2001,"Ação, Comédia, Crime","Lionel C, Martin",2.8
2001,"Ação, Comédia, Crime",Ronny Yu,6.3
2001,"Ação, Comédia, Crime",Santiago Segura,6.5
2001,"Ação, Comédia, Crime",Takashi Miike,7.1
2001,"Ação, Comédia, Crime",Yuthlert Sippapak,6.3
2001,"Ação, Comédia, Drama","C,W, Cressler, Curt Cressler",5.6
2001,"Ação, Comédia, Drama",Gregor Schnitzler,6.9
2001,"Ação, Comédia, Drama",Indra Kumar,3.7
2001,"Ação, Comédia, Drama",Robert Vernon,5.9
2001,"Ação, Comédia, Drama","Shashilal K, Nair",5.4
2001,"Ação, Comédia, Esporte",Stephen Chow,7.3
2001,"Ação, Comédia, Família",Lawrence Guterman,5.2
2001,"Ação, Comédia, Terror",Brent Maddock,5.4
2001,"Ação, Comédia, Terror",Lee Demarbre,5.2
2001,"Ação, Comédia, Thriller",Teddy Chan,5.8
2001,"Ação, Crime",Aleksandr Muratov,6.5
2001,"Ação, Crime, Drama",Chris Nahon,6.6
2001,"Ação, Crime, Drama",David Mamet,6.6
2001,"Ação, Crime, Drama",John Herzfeld,6.1
2001,"Ação, Crime, Drama","Johnnie To, Ka-Fai Wai",7
2001,"Ação, Crime, Drama","Johnnie To, Ka-Fai Wai",7
2001,"Ação, Crime, Drama","N, Maharajan",5.3
2001,"Ação, Crime, Fantasia",Pitof,6.5
2001,"Ação, Crime, Mistério",Frederick King Keller,7.4
2001,"Ação, Crime, Mistério",Frederick King Keller,7.6
2001,"Ação, Crime, Mistério","Marc S, Grenier",4.7
2001,"Ação, Crime, Romance",Frank Oz,6.8
2001,"Ação, Crime, Terror",Herv� Renoh,5.2
2001,"Ação, Crime, Thriller",Albert Pyun,3.5
2001,"Ação, Crime, Thriller",Alex Wright,4.3
2001,"Ação, Crime, Thriller",Anthony Hickox,4.8
2001,"Ação, Crime, Thriller",Dominic Sena,6.5
2001,"Ação, Crime, Thriller",Rob Cohen,6.7
2001,"Ação, Crime, Thriller",Tony Scott,7
2001,"Ação, Curta",Alejandro González Iñárritu,7.7
2001,"Ação, Curta",Ang Lee,7
2001,"Ação, Curta",John Frankenheimer,7.2
2001,"Ação, Curta, Comédia",Guy Ritchie,7.8
2001,"Ação, Curta, Mistério",Kar Wai Wong,7.5
2001,"Ação, Curta, Mistério",Kar Wai Wong,7.5
2001,"Ação, Drama",John Glen,4.3
2001,"Ação, Drama",Robert Radler,4.5
2001,"Ação, Drama, Comédia",G�rard Krawczyk,6.6
2001,"Ação, Drama, Comédia",Jin Jang,7.1
2001,"Ação, Drama, Comédia",Mel Smith,6.2
2001,"Ação, Drama, Crime","Ariel Zeitoun, Julien Seri",6
2001,"Ação, Drama, Esporte",Lee Stanley,5.8
2001,"Ação, Drama, Esporte",Renny Harlin,4.5
2001,"Ação, Drama, Esporte",Renny Harlin,4.5
2001,"Ação, Drama, Fantasia",Mamoru Oshii,6.6
2001,"Ação, Drama, Guerra","David L, Cunningham",7.1
2001,"Ação, Drama, Guerra",Russell Mulcahy,7.1
2001,"Ação, Drama, Guerra","Sidney J, Furie",5.4
2001,"Ação, Drama, História",Roland Suso Richter,7.8
2001,"Ação, Drama, História",Santosh Sivan,6.7
2001,"Ação, Drama, História",Santosh Sivan,6.7
2001,"Ação, Drama, História",Sung-su Kim,7.2
2001,"Ação, Drama, História",Sung-su Kim,7.2
2001,"Ação, Drama, Musical",Rich Murray,6
2001,"Ação, Drama, Romance",Anil Sharma,7.1
2001,"Ação, Drama, Romance",Michael Bay,6
2001,"Ação, Drama, Terror",Fred Olen Ray,3.9
2001,"Ação, Drama, Thriller",Rod Lurie,6.9
2001,"Ação, Drama, Thriller",Saravana Subaiya,7
2001,"Ação, Fantasia",Tae-gyun Kim,6.1
2001,"Ação, Fantasia, Drama",Y�jir� Takita,6.3
2001,"Ação, Guerra, Drama",John Moore,6.4
2001,"Ação, Mistério, Thriller",Scott Reynolds,6.5
2001,"Ação, Romance, Comédia",Jin-gyu Cho,6.5
2001,"Ação, Sci-Fi",Shinsuke Sato,5.8
2001,"Ação, Sci-Fi, Thriller",James Wong,5.9
